umls_cid	meddra_id	name
C0862291	10043032	T-lymphoblastic lymphoma (Kiel Classification) stage II
C0862292	10010902	Convoluted T lymphocytic lymphoma (Lukes-Collins Classification) stage III
C0862293	10043033	T-lymphoblastic lymphoma (Kiel Classification) stage III
C0862294	10010903	Convoluted T lymphocytic lymphoma (Lukes-Collins Classification) stage IV
C0862295	10043034	T-lymphoblastic lymphoma (Kiel Classification) stage IV
C0862296	10029615	Non-Hodgkin's lymphoma unspecified histology high grade recurrent
C0862297	10029626	Non-Hodgkin's lymphoma unspecified histology intermediate grade recurrent
C0862298	10029616	Non-Hodgkin's lymphoma unspecified histology high grade refractory
C0862299	10029627	Non-Hodgkin's lymphoma unspecified histology intermediate grade refractory
C0862300	10029617	Non-Hodgkin's lymphoma unspecified histology high grade stage I
C0862301	10029628	Non-Hodgkin's lymphoma unspecified histology intermediate grade stage I
C0862302	10029618	Non-Hodgkin's lymphoma unspecified histology high grade stage II
C0862303	10029629	Non-Hodgkin's lymphoma unspecified histology intermediate grade stage II
C0862304	10029619	Non-Hodgkin's lymphoma unspecified histology high grade stage III
C0862305	10029630	Non-Hodgkin's lymphoma unspecified histology intermediate grade stage III
C0862306	10029620	Non-Hodgkin's lymphoma unspecified histology high grade stage IV
C0862307	10029631	Non-Hodgkin's lymphoma unspecified histology intermediate grade stage IV
C0862308	10029632	Non-Hodgkin's lymphoma unspecified histology low grade stage I
C0862309	10029633	Non-Hodgkin's lymphoma unspecified histology low grade stage II
C0862310	10029634	Non-Hodgkin's lymphoma unspecified histology low grade stage III
C0862311	10029635	Non-Hodgkin's lymphoma unspecified histology low grade stage IV
C0862312	10073064	Epithelioid mesothelioma
C0862312	10015093	Epithelial malignant mesothelioma
C0862313	10039501	Sarcomatous malignant mesothelioma
C0862314	10015807	Extragonadal primary non-seminoma stage IIA
C0862315	10015808	Extragonadal primary non-seminoma stage IIB
C0862316	10015813	Extragonadal primary seminoma (pure) stage IIA
C0862317	10015814	Extragonadal primary seminoma (pure) stage IIB
C0862318	10008758	Choriocarcinoma (exc placental, ovarian & testicular)
C0862318	10008758	Choriocarcinoma (excluding placental, ovarian & testicular)
C0862320	10002481	Angiosarcoma stage unspecified
C0862321	10019057	Hairy leukoplakia (exc oral)
C0862321	10019057	Hairy leukoplakia (excluding oral)
C0862324	10025711	Malignant neoplasm of anterior wall of urinary bladder recurrent
C0862325	10025737	Malignant neoplasm of bladder neck recurrent
C0862326	10025745	Malignant neoplasm of bladder recurrent
C0862327	10025754	Malignant neoplasm of bladder, part unspecified recurrent
C0862328	10025876	Malignant neoplasm of dome of urinary bladder recurrent
C0862329	10026066	Malignant neoplasm of lateral wall of urinary bladder recurrent
C0862330	10026257	Malignant neoplasm of other specified sites of bladder recurrent
C0862331	10026380	Malignant neoplasm of posterior wall of urinary bladder recurrent
C0862332	10026557	Malignant neoplasm of trigone of urinary bladder recurrent
C0862333	10026588	Malignant neoplasm of urachus recurrent
C0862334	10026602	Malignant neoplasm of ureteric orifice recurrent
C0862335	10046715	Urothelial carcinoma bladder recurrent
C0862337	10025712	Malignant neoplasm of anterior wall of urinary bladder stage 0, with cancer in situ
C0862338	10025738	Malignant neoplasm of bladder neck stage 0, with cancer in situ
C0862339	10025755	Malignant neoplasm of bladder, part unspecified stage 0, with cancer in situ
C0862340	10025877	Malignant neoplasm of dome of urinary bladder stage 0, with cancer in situ
C0862341	10026067	Malignant neoplasm of lateral wall of urinary bladder stage 0, with cancer in situ
C0862342	10026258	Malignant neoplasm of other specified sites of bladder stage 0, with cancer in situ
C0862343	10026381	Malignant neoplasm of posterior wall of urinary bladder stage 0, with cancer in situ
C0862344	10026558	Malignant neoplasm of trigone of urinary bladder stage 0, with cancer in situ
C0862345	10026589	Malignant neoplasm of urachus stage 0, with cancer in situ
C0862346	10026603	Malignant neoplasm of ureteric orifice stage 0, with cancer in situ
C0862347	10044413	Transitional cell carcinoma of the bladder stage 0 with cancer in situ
C0862348	10046716	Urothelial carcinoma bladder stage 0, with cancer in situ
C0862350	10025713	Malignant neoplasm of anterior wall of urinary bladder stage 0, without cancer in situ
C0862351	10025739	Malignant neoplasm of bladder neck stage 0, without cancer in situ
C0862352	10025756	Malignant neoplasm of bladder, part unspecified stage 0, without cancer in situ
C0862353	10025878	Malignant neoplasm of dome of urinary bladder stage 0, without cancer in situ
C0862354	10026068	Malignant neoplasm of lateral wall of urinary bladder stage 0, without cancer in situ
C0862355	10026259	Malignant neoplasm of other specified sites of bladder stage 0, without cancer in situ
C0862356	10026382	Malignant neoplasm of posterior wall of urinary bladder stage 0, without cancer in situ
C0862357	10026559	Malignant neoplasm of trigone of urinary bladder stage 0, without cancer in situ
C0862358	10026590	Malignant neoplasm of urachus stage 0, without cancer in situ
C0862359	10026604	Malignant neoplasm of ureteric orifice stage 0, without cancer in situ
C0862360	10044414	Transitional cell carcinoma of the bladder stage 0 without cancer in situ
C0862361	10046717	Urothelial carcinoma bladder stage 0, without cancer in situ
C0862363	10025714	Malignant neoplasm of anterior wall of urinary bladder stage I, with cancer in situ
C0862364	10025740	Malignant neoplasm of bladder neck stage I, with cancer in situ
C0862365	10025757	Malignant neoplasm of bladder, part unspecified stage I, with cancer in situ
C0862366	10025879	Malignant neoplasm of dome of urinary bladder stage I, with cancer in situ
C0862367	10026069	Malignant neoplasm of lateral wall of urinary bladder stage I, with cancer in situ
C0862368	10026260	Malignant neoplasm of other specified sites of bladder stage I, with cancer in situ
C0862369	10026383	Malignant neoplasm of posterior wall of urinary bladder stage I, with cancer in situ
C0862370	10026560	Malignant neoplasm of trigone of urinary bladder stage I, with cancer in situ
C0862371	10026591	Malignant neoplasm of urachus stage I, with cancer in situ
C0862372	10026605	Malignant neoplasm of ureteric orifice stage I, with cancer in situ
C0862373	10044415	Transitional cell carcinoma of the bladder stage I with cancer in situ
C0862374	10046718	Urothelial carcinoma bladder stage I, with cancer in situ
C0862376	10025715	Malignant neoplasm of anterior wall of urinary bladder stage I, without cancer in situ
C0862377	10025741	Malignant neoplasm of bladder neck stage I, without cancer in situ
C0862378	10025758	Malignant neoplasm of bladder, part unspecified stage I, without cancer in situ
C0862379	10025880	Malignant neoplasm of dome of urinary bladder stage I, without cancer in situ
C0862380	10026070	Malignant neoplasm of lateral wall of urinary bladder stage I, without cancer in situ
C0862381	10026261	Malignant neoplasm of other specified sites of bladder stage I, without cancer in situ
C0862382	10026384	Malignant neoplasm of posterior wall of urinary bladder stage I, without cancer in situ
C0862383	10026561	Malignant neoplasm of trigone of urinary bladder stage I, without cancer in situ
C0862384	10026592	Malignant neoplasm of urachus stage I, without cancer in situ
C0862385	10026606	Malignant neoplasm of ureteric orifice stage I, without cancer in situ
C0862386	10044416	Transitional cell carcinoma of the bladder stage I without cancer in situ
C0862387	10046719	Urothelial carcinoma bladder stage I, without cancer in situ
C0862389	10022878	Invasive bladder cancer stage II
C0862390	10025716	Malignant neoplasm of anterior wall of urinary bladder stage II
C0862391	10025742	Malignant neoplasm of bladder neck stage II
C0862392	10025750	Malignant neoplasm of bladder stage II
C0862393	10025759	Malignant neoplasm of bladder, part unspecified stage II
C0862394	10025881	Malignant neoplasm of dome of urinary bladder stage II
C0862395	10026071	Malignant neoplasm of lateral wall of urinary bladder stage II
C0862396	10026262	Malignant neoplasm of other specified sites of bladder stage II
C0862397	10026385	Malignant neoplasm of posterior wall of urinary bladder stage II
C0862398	10026562	Malignant neoplasm of trigone of urinary bladder stage II
C0862399	10026593	Malignant neoplasm of urachus stage II
C0862400	10026607	Malignant neoplasm of ureteric orifice stage II
C0862402	10066753	Bladder transitional cell carcinoma stage II
C0862402	10044417	Transitional cell carcinoma of the bladder stage II
C0862402	10046720	Urothelial carcinoma bladder stage II
C0862404	10022879	Invasive bladder cancer stage III
C0862405	10025717	Malignant neoplasm of anterior wall of urinary bladder stage III
C0862406	10025743	Malignant neoplasm of bladder neck stage III
C0862407	10025751	Malignant neoplasm of bladder stage III
C0862408	10025760	Malignant neoplasm of bladder, part unspecified stage III
C0862409	10025882	Malignant neoplasm of dome of urinary bladder stage III
C0862410	10026072	Malignant neoplasm of lateral wall of urinary bladder stage III
C0862411	10026263	Malignant neoplasm of other specified sites of bladder stage III
C0862412	10026386	Malignant neoplasm of posterior wall of urinary bladder stage III
C0862413	10026563	Malignant neoplasm of trigone of urinary bladder stage III
C0862414	10026594	Malignant neoplasm of urachus stage III
C0862415	10026608	Malignant neoplasm of ureteric orifice stage III
C0862417	10066754	Bladder transitional cell carcinoma stage III
C0862417	10044418	Transitional cell carcinoma of the bladder stage III
C0862417	10046721	Urothelial carcinoma bladder stage III
C0862419	10022880	Invasive bladder cancer stage IV
C0862420	10025718	Malignant neoplasm of anterior wall of urinary bladder stage IV
C0862421	10025744	Malignant neoplasm of bladder neck stage IV
C0862422	10025752	Malignant neoplasm of bladder stage IV
C0862423	10025761	Malignant neoplasm of bladder, part unspecified stage IV
C0862424	10025883	Malignant neoplasm of dome of urinary bladder stage IV
C0862425	10026073	Malignant neoplasm of lateral wall of urinary bladder stage IV
C0862426	10026264	Malignant neoplasm of other specified sites of bladder stage IV
C0862427	10026387	Malignant neoplasm of posterior wall of urinary bladder stage IV
C0862428	10026564	Malignant neoplasm of trigone of urinary bladder stage IV
C0862429	10026595	Malignant neoplasm of urachus stage IV
C0862430	10026609	Malignant neoplasm of ureteric orifice stage IV
C0862432	10066752	Bladder transitional cell carcinoma stage IV
C0862432	10044419	Transitional cell carcinoma of the bladder stage IV
C0862432	10046722	Urothelial carcinoma bladder stage IV
C0862433	10023444	Kidney tumors recurrent
C0862433	10073877	Kidney tumours recurrent
C0862434	10026009	Malignant neoplasm of kidney, except pelvis, recurrent
C0862434	10056797	Malignant neoplasm of kidney, excl pelvis, recurrent
C0862434	10056797	Malignant neoplasm of kidney, excluding pelvis, recurrent
C0862435	10038390	Renal cancer recurrent
C0862435	10023401	Kidney cancer recurrent
C0862436	10038402	Renal cell adenocarcinoma recurrent
C0862437	10023445	Kidney tumors stage I
C0862437	10073878	Kidney tumours stage I
C0862438	10026010	Malignant neoplasm of kidney, except pelvis, stage I
C0862438	10056798	Malignant neoplasm of kidney, excl pelvis, stage I
C0862438	10056798	Malignant neoplasm of kidney, excluding pelvis, stage I
C0862439	10038403	Renal cell adenocarcinoma stage I
C0862440	10023446	Kidney tumors stage II
C0862440	10073879	Kidney tumours stage II
C0862441	10026011	Malignant neoplasm of kidney, except pelvis, stage II
C0862441	10056799	Malignant neoplasm of kidney, excl pelvis, stage II
C0862441	10056799	Malignant neoplasm of kidney, excluding pelvis, stage II
C0862442	10038404	Renal cell adenocarcinoma stage II
C0862443	10023447	Kidney tumors stage III
C0862443	10073880	Kidney tumours stage III
C0862444	10026012	Malignant neoplasm of kidney, except pelvis, stage III
C0862444	10056800	Malignant neoplasm of kidney, excl pelvis, stage III
C0862444	10056800	Malignant neoplasm of kidney, excluding pelvis, stage III
C0862445	10038405	Renal cell adenocarcinoma stage III
C0862446	10023448	Kidney tumors stage IV
C0862446	10073881	Kidney tumours stage IV
C0862447	10026013	Malignant neoplasm of kidney, except pelvis, stage IV
C0862447	10056801	Malignant neoplasm of kidney, excl pelvis, stage IV
C0862447	10056801	Malignant neoplasm of kidney, excluding pelvis, stage IV
C0862448	10023405	Kidney cancer stage IV
C0862448	10038414	Renal cell carcinoma stage IV
C0862448	10038394	Renal cancer stage IV
C0862448	10023411	Kidney carcinoma stage IV
C0862448	10007409	Carcinoma kidney stage IV
C0862448	10038400	Renal carcinoma stage IV
C0862449	10038406	Renal cell adenocarcinoma stage IV
C0862450	10026431	Malignant neoplasm of renal pelvis and ureter transitional cell regional
C0862453	10044430	Transitional cell carcinoma urethra regional
C0862454	10046732	Urothelial carcinoma urethra regional
C0862455	10044422	Transitional cell carcinoma ureter local
C0862456	10046724	Urothelial carcinoma ureter local
C0862457	10044423	Transitional cell carcinoma ureter metastatic
C0862458	10046725	Urothelial carcinoma ureter metastatic
C0862459	10044424	Transitional cell carcinoma ureter recurrent
C0862460	10046726	Urothelial carcinoma ureter recurrent
C0862461	10044425	Transitional cell carcinoma ureter regional
C0862462	10046727	Urothelial carcinoma ureter regional
C0862463	10044427	Transitional cell carcinoma urethra local
C0862464	10046729	Urothelial carcinoma urethra local
C0862465	10044428	Transitional cell carcinoma urethra metastatic
C0862466	10046730	Urothelial carcinoma urethra metastatic
C0862467	10044429	Transitional cell carcinoma urethra recurrent
C0862468	10046731	Urothelial carcinoma urethra recurrent
C0862469	10028988	Neoplasm cervix stage I
C0862469	10008356	Cervix neoplasm stage I
C0862470	10025833	Malignant neoplasm of cervix uteri stage I
C0862471	10025893	Malignant neoplasm of endocervix stage I
C0862472	10025905	Malignant neoplasm of exocervix stage I
C0862473	10026268	Malignant neoplasm of other specified sites of cervix stage I
C0862474	10028989	Neoplasm cervix stage II
C0862474	10008357	Cervix neoplasm stage II
C0862475	10025834	Malignant neoplasm of cervix uteri stage II
C0862476	10025894	Malignant neoplasm of endocervix stage II
C0862477	10025906	Malignant neoplasm of exocervix stage II
C0862478	10026269	Malignant neoplasm of other specified sites of cervix stage II
C0862479	10028990	Neoplasm cervix stage III
C0862479	10008358	Cervix neoplasm stage III
C0862480	10025835	Malignant neoplasm of cervix uteri stage III
C0862481	10025895	Malignant neoplasm of endocervix stage III
C0862482	10025907	Malignant neoplasm of exocervix stage III
C0862483	10026270	Malignant neoplasm of other specified sites of cervix stage III
C0862484	10028991	Neoplasm cervix stage IV
C0862484	10008359	Cervix neoplasm stage IV
C0862485	10025836	Malignant neoplasm of cervix uteri stage IV
C0862486	10025896	Malignant neoplasm of endocervix stage IV
C0862487	10025908	Malignant neoplasm of exocervix stage IV
C0862488	10026271	Malignant neoplasm of other specified sites of cervix stage IV
C0862489	10014721	Endometrial adenocarcinoma metastatic
C0862489	10001143	Adenocarcinoma endometrial metastatic
C0862490	10014771	Endometrioid adenocarcinoma metastatic
C0862492	10014762	Endometrial neoplasm malignant recurrent
C0862493	10014772	Endometrioid adenocarcinoma recurrent
