diseaseNID	diseaseClassNID	diseaseClassNID	vocabulary	diseaseClass	diseaseClassName	diseaseNID	diseaseId	diseaseName	type
3597	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3597	C0150993	Pitting of nails	phenotype
26412	22	22	MSH	C17	   Skin and Connective Tissue Diseases	26412	C4024878	Generalized hyperpigmentation	phenotype
6206	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6206	C0266610	Preauricular dimple	disease
9486	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9486	C0423848	Distichiasis	disease
22751	22	22	MSH	C17	   Skin and Connective Tissue Diseases	22751	C3495483	Amish Brittle Hair Brain Syndrome	disease
1787	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1787	C0023804	Lipomatosis, Multiple Symmetrical	disease
13734	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13734	C1288283	Atrophoderma maculatum	disease
4269	22	22	MSH	C17	   Skin and Connective Tissue Diseases	4269	C0175692	Johanson-Blizzard syndrome	disease
6462	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6462	C0268375	Autosomal dominant epidermolysis bullosa simplex	disease
19444	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19444	C1876214	ALBINOIDISM, OCULOCUTANEOUS, AUTOSOMAL DOMINANT	disease
10983	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10983	C0684354	Benign neoplasm of sweat gland	disease
3697	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3697	C0151891	Retinal depigmentation	phenotype
18394	22	22	MSH	C17	   Skin and Connective Tissue Diseases	18394	C1858558	Rheumatoid Arthritis, Systemic Juvenile	disease
8760	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8760	C0349426	Ferrochelatase deficiency	disease
4657	22	22	MSH	C17	   Skin and Connective Tissue Diseases	4657	C0221014	Reactive systemic amyloidosis	disease
19749	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19749	C1970109	AROMATASE EXCESS SYNDROME	disease
17556	22	22	MSH	C17	   Skin and Connective Tissue Diseases	17556	C1851400	Facial Hypertrichosis	phenotype
4711	22	22	MSH	C17	   Skin and Connective Tissue Diseases	4711	C0221237	Angular cheilitis	disease
2319	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2319	C0030328	Panniculitis, Nodular Nonsuppurative	disease
1657	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1657	C0022716	Menkes Kinky Hair Syndrome	disease
15037	22	22	MSH	C17	   Skin and Connective Tissue Diseases	15037	C1527336	Sjogren's Syndrome	disease
8387	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8387	C0343052	Guttate psoriasis	disease
29109	22	22	MSH	C17	   Skin and Connective Tissue Diseases	29109	C4543948	Localized cutaneous leishmaniasis	disease
20782	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20782	C2745948	Hyalinosis, Systemic	disease
1823	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1823	C0024140	Lupus Erythematosus, Subacute Cutaneous	disease
21310	22	22	MSH	C17	   Skin and Connective Tissue Diseases	21310	C2931058	Marfan Syndrome type 2	disease
18350	22	22	MSH	C17	   Skin and Connective Tissue Diseases	18350	C1858142	ICHTHYOSIS, LAMELLAR, 3	disease
9948	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9948	C0458385	Site-specific infective disorders of skin	group
5746	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5746	C0263540	Nail Loss	phenotype
18816	22	22	MSH	C17	   Skin and Connective Tissue Diseases	18816	C1862178	Cole Carpenter syndrome	disease
28307	22	22	MSH	C17	   Skin and Connective Tissue Diseases	28307	C4317151	Hypotrichosis, lymphedema, telangiectasia, renal defect syndrome	disease
14821	22	22	MSH	C17	   Skin and Connective Tissue Diseases	14821	C1444844	Juvenile idiopathic arthritis, enthesitis related arthritis	disease
9317	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9317	C0406757	Hereditary palmoplantar keratoderma	disease
21251	22	22	MSH	C17	   Skin and Connective Tissue Diseases	21251	C2930842	Familial pityriasis rubra pilaris	disease
17222	22	22	MSH	C17	   Skin and Connective Tissue Diseases	17222	C1848561	Methylmalonic acidemia with homocystinuria	disease
17821	22	22	MSH	C17	   Skin and Connective Tissue Diseases	17821	C1854365	BREAST CANCER 3	disease
3704	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3704	C0151936	Disorder of tendon	group
9346	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9346	C0409676	Juvenile spondyloarthropathy	disease
5129	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5129	C0235660	Galactorrhea not associated with childbirth	disease
20	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20	C0000889	Acanthosis Nigricans	disease
18323	22	22	MSH	C17	   Skin and Connective Tissue Diseases	18323	C1857941	Brooke-Spiegler syndrome	disease
23006	22	22	MSH	C17	   Skin and Connective Tissue Diseases	23006	C3552528	Generalized ichthyosis	phenotype
19816	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19816	C1970808	Xeroderma Pigmentosum B-Cockayne Syndrome	disease
20222	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20222	C2673198	Familial Cold Autoinflammatory Syndrome 2	disease
19223	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19223	C1866426	T-cell immunodeficiency, congenital alopecia and nail dystrophy	disease
6427	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6427	C0268296	17-Hydroxysteroid Dehydrogenase Deficiency	disease
18058	22	22	MSH	C17	   Skin and Connective Tissue Diseases	18058	C1856057	Homocystinuria-Megaloblastic Anemia due to Defect in Cobalamin Metabolism, CblE Complementation Type	disease
5749	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5749	C0263578	Riehl's melanosis	disease
5553	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5553	C0242301	furuncle	disease
1109	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1109	C0016395	Focal Dermal Hypoplasia	disease
2817	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2817	C0037284	Skin lesion	group
8385	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8385	C0343029	Tuberculid	disease
12574	22	22	MSH	C17	   Skin and Connective Tissue Diseases	12574	C0858252	Breast adenocarcinoma	disease
5482	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5482	C0241157	pustule	phenotype
10143	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10143	C0497391	atopic eczema/dermatitis (non-specific)	disease
20310	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20310	C2674504	Palmoplantar Hyperkeratosis And True Hermaphroditism	disease
9305	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9305	C0406702	Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive	disease
17197	22	22	MSH	C17	   Skin and Connective Tissue Diseases	17197	C1848410	Xeroderma pigmentosum, variant type	disease
3772	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3772	C0152230	Cholinergic urticaria	disease
3245	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3245	C0079294	Epidermolysis Bullosa Dystrophica	disease
8442	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8442	C0343713	Gonococcal arthritis dermatitis syndrome	disease
5754	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5754	C0263610	Solar urticaria	disease
3826	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3826	C0153045	Herpes simplex meningitis	disease
2476	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2476	C0032533	Polymyalgia Rheumatica	disease
16353	22	22	MSH	C17	   Skin and Connective Tissue Diseases	16353	C1838359	Diffuse palmoplantar keratoderma, Bothnian type	disease
29217	22	22	MSH	C17	   Skin and Connective Tissue Diseases	29217	C4551623	EHLERS-DANLOS SYNDROME, ARTHROCHALASIA TYPE, 1	disease
4705	22	22	MSH	C17	   Skin and Connective Tissue Diseases	4705	C0221217	Neck webbing	disease
13377	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13377	C1262113	Lipohypertrophy	disease
6624	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6624	C0269269	Inversion of nipple (disorder)	disease
3731	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3731	C0152081	Pustular psoriasis	disease
10035	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10035	C0476147	Chondrogenic Neoplasm	disease
2812	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2812	C0037268	Skin Abnormalities	group
7031	22	22	MSH	C17	   Skin and Connective Tissue Diseases	7031	C0276085	Ecthyma gangrenosum	disease
28012	22	22	MSH	C17	   Skin and Connective Tissue Diseases	28012	C4304724	Late-onset junctional epidermolysis bullosa	disease
6371	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6371	C0268140	Xeroderma pigmentosum, group F	disease
15826	22	22	MSH	C17	   Skin and Connective Tissue Diseases	15826	C1833699	Osteopoikilosis, Isolated	disease
20438	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20438	C2676042	Skin-Hair-Eye Pigmentation, Variation In, 4	phenotype
18764	22	22	MSH	C17	   Skin and Connective Tissue Diseases	18764	C1861799	Catatrichy	disease
20017	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20017	C2242987	Benign Mastocytoma	disease
8446	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8446	C0343731	Penile warts	phenotype
9475	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9475	C0423772	Cutaneous Fistula	disease
6453	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6453	C0268357	Osteogenesis imperfecta, type 1A	disease
5726	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5726	C0263442	Acne Conglobata	disease
4296	22	22	MSH	C17	   Skin and Connective Tissue Diseases	4296	C0178421	Fibroadenoma of breast	disease
9343	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9343	C0409652	Seronegative rheumatoid arthritis	disease
2757	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2757	C0036508	Seborrheic dermatitis	disease
14716	22	22	MSH	C17	   Skin and Connective Tissue Diseases	14716	C1396126	Perioral eczema	disease
5911	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5911	C0265218	Neu-Laxova syndrome	disease
2079	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2079	C0027339	Nail Diseases	group
21668	22	22	MSH	C17	   Skin and Connective Tissue Diseases	21668	C2986662	Multifocal breast carcinoma	disease
3738	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3738	C0152093	Hypermobility syndrome	disease
4756	22	22	MSH	C17	   Skin and Connective Tissue Diseases	4756	C0221391	Melanosis coli	disease
2445	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2445	C0032109	Plasma cell mastitis	disease
7782	22	22	MSH	C17	   Skin and Connective Tissue Diseases	7782	C0334447	Malignant blue nevus of skin	disease
21071	22	22	MSH	C17	   Skin and Connective Tissue Diseases	21071	C2751987	Cutis Laxa, Autosomal Recessive, Type IIB	disease
20410	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20410	C2675711	Dyschromatosis Universalis Hereditaria 1	disease
8353	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8353	C0342842	Hunter's syndrome, mild form	disease
96	22	22	MSH	C17	   Skin and Connective Tissue Diseases	96	C0001916	Albinism	disease
13726	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13726	C1285175	Autoimmune connective tissue disorder	disease
13256	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13256	C1148551	X-Linked Dyskeratosis Congenita	disease
3255	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3255	C0079504	Hermanski-Pudlak Syndrome	disease
19497	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19497	C1955934	Trichothiodystrophy Syndromes	disease
22748	22	22	MSH	C17	   Skin and Connective Tissue Diseases	22748	C3495436	American cutaneous leishmaniasis	disease
2820	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2820	C0037287	Skin nodule	disease
7451	22	22	MSH	C17	   Skin and Connective Tissue Diseases	7451	C0281779	Condyloma anal	disease
2323	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2323	C0030360	Papillon-Lefevre Disease	disease
666	22	22	MSH	C17	   Skin and Connective Tissue Diseases	666	C0009782	Connective Tissue Diseases	group
3257	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3257	C0079583	Ichthyosiform Erythroderma, Congenital	disease
22408	22	22	MSH	C17	   Skin and Connective Tissue Diseases	22408	C3279470	HYPOTRICHOSIS 8	disease
8357	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8357	C0342858	Homozygous acute intermittent porphyria	disease
4116	22	22	MSH	C17	   Skin and Connective Tissue Diseases	4116	C0157738	Chronic skin ulcer	disease
16731	22	22	MSH	C17	   Skin and Connective Tissue Diseases	16731	C1843292	Skin Fragility-Woolly Hair Syndrome	disease
27940	22	22	MSH	C17	   Skin and Connective Tissue Diseases	27940	C4302347	Occupational cancer of skin	disease
1928	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1928	C0025221	Meleda Disease	disease
13655	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13655	C1276072	Adult atopic dermatitis	disease
6513	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6513	C0268497	Brown oculocutaneous albinism	disease
18395	22	22	MSH	C17	   Skin and Connective Tissue Diseases	18395	C1858562	ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3	disease
1781	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1781	C0023787	Lipodystrophy	disease
25848	22	22	MSH	C17	   Skin and Connective Tissue Diseases	25848	C4023003	Recurrent vulvovaginal candidiasis	phenotype
5975	22	22	MSH	C17	   Skin and Connective Tissue Diseases	5975	C0265334	Pachyonychia Congenita	disease
10535	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10535	C0553548	Necrotizing Arteritis	disease
3885	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3885	C0153536	Malignant melanoma of skin of lower limb	disease
9324	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9324	C0406814	Labial lentigo	phenotype
9204	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9204	C0403443	Renal Failure, Progressive, with Hypertension	disease
24201	22	22	MSH	C17	   Skin and Connective Tissue Diseases	24201	C3888044	Nephrogenic Systemic Fibrosis	disease
29144	22	22	MSH	C17	   Skin and Connective Tissue Diseases	29144	C4551482	Adams-Oliver syndrome 1	disease
19661	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19661	C1969057	Noonan Syndrome 5	disease
19330	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19330	C1867969	Porphyria, Acute Intermittent, Nonerythroid Variant	disease
3290	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3290	C0080333	Weber-Cockayne Syndrome	disease
3650	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3650	C0151653	Fibrosis of mesentery	phenotype
19660	22	22	MSH	C17	   Skin and Connective Tissue Diseases	19660	C1969056	LEOPARD SYNDROME 2	disease
20452	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20452	C2676272	Alopecia, Androgenetic, 3	disease
9287	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9287	C0406557	Poikiloderma of Kindler	disease
10626	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10626	C0561921	Perineal fistula	disease
7468	22	22	MSH	C17	   Skin and Connective Tissue Diseases	7468	C0282160	Aplasia Cutis Congenita	disease
27263	22	22	MSH	C17	   Skin and Connective Tissue Diseases	27263	C4083212	Alopecia, Male Pattern	disease
20177	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20177	C2608043	Folliculitis decalvans	disease
14943	22	22	MSH	C17	   Skin and Connective Tissue Diseases	14943	C1512419	Hereditary Melanoma	disease
20964	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20964	C2750815	Marie Unna Hereditary Hypotrichosis 1	disease
3292	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3292	C0085074	Granuloma Annulare	disease
2186	22	22	MSH	C17	   Skin and Connective Tissue Diseases	2186	C0028796	Dermatitis, Occupational	disease
17601	22	22	MSH	C17	   Skin and Connective Tissue Diseases	17601	C1851850	Ectodermal dysplasia adrenal cyst	phenotype
10132	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10132	C0496956	Neoplasm of uncertain or unknown behavior of breast	disease
10911	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10911	C0677776	Hereditary Breast and Ovarian Cancer Syndrome	disease
20259	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20259	C2673611	Epidermolysis Bullosa Dystrophica, Autosomal Recessive, Localisata Variant	disease
10443	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10443	C0544840	Nodular amyloidosis	disease
20666	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20666	C2700425	EHLERS-DANLOS SYNDROME, DERMATOSPARAXIS TYPE	disease
29808	22	22	MSH	C17	   Skin and Connective Tissue Diseases	29808	C4721845	Marfan Syndrome, Type I	disease
3472	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3472	C0086457	Industrial Dermatosis	disease
13931	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13931	C1304408	Urticarial vasculitis	phenotype
20294	22	22	MSH	C17	   Skin and Connective Tissue Diseases	20294	C2674081	Skin/Hair/Eye Pigmentation, Variation In, 7	phenotype
8278	22	22	MSH	C17	   Skin and Connective Tissue Diseases	8278	C0342513	Idiopathic hirsutism	phenotype
9291	22	22	MSH	C17	   Skin and Connective Tissue Diseases	9291	C0406585	Lethal tight skin contracture syndrome (disorder)	disease
566	22	22	MSH	C17	   Skin and Connective Tissue Diseases	566	C0008373	Cholesteatoma	disease
1628	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1628	C0022548	Keloid	disease
27027	22	22	MSH	C17	   Skin and Connective Tissue Diseases	27027	C4049259	Hormone refractory breast cancer	disease
13898	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13898	C1302772	Primary cutaneous lymphoma	disease
10839	22	22	MSH	C17	   Skin and Connective Tissue Diseases	10839	C0598226	Harlequin type ichthyosis	disease
1860	22	22	MSH	C17	   Skin and Connective Tissue Diseases	1860	C0024449	Mycetoma	disease
13556	22	22	MSH	C17	   Skin and Connective Tissue Diseases	13556	C1274161	Lupus erythematosus overlap syndrome	disease
6476	22	22	MSH	C17	   Skin and Connective Tissue Diseases	6476	C0268397	Amyloidosis, Primary Cutaneous	disease
12512	22	22	MSH	C17	   Skin and Connective Tissue Diseases	12512	C0856835	Seronegative juvenile chronic arthritis	disease
24702	22	22	MSH	C17	   Skin and Connective Tissue Diseases	24702	C4016054	Neonatal Marfan syndrome	disease
3246	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3246	C0079295	Epidermolysis Bullosa Herpetiformis Dowling-Meara	disease
774	22	22	MSH	C17	   Skin and Connective Tissue Diseases	774	C0011606	Exfoliative dermatitis	disease
711	22	22	MSH	C17	   Skin and Connective Tissue Diseases	711	C0010495	Cutis Laxa	disease
970	22	22	MSH	C17	   Skin and Connective Tissue Diseases	970	C0014527	Epidermolysis Bullosa	disease
3300	22	22	MSH	C17	   Skin and Connective Tissue Diseases	3300	C0085106	Familial benign pemphigus	disease
